CustomerNo ,AVGCREDIT,TOTALCREDIT,AVGDEBIT,TOTALDEBIT
57250,0.33,45.0,-351959.58,-4223515.01
57251,2669.85,45.0,-351959.58,-4223515.01
57252,318729.36,4.0,-351959.58,-71009.182
57253,3.75,32038.182,-5917.43,-2017.6
57254,318729.36,4.0,0.0,-4223515.01
57255,2669.85,32038.182,-168.13,-1565221.82
57256,318729.36,32038.182,-5917.43,-2017.6
57257,0.33,3824752.28,0.0,-71009.182
57258,0.33,4.0,0.0,-4223515.01
57259,3.75,32038.182,0.0,-2017.6
57260,3.75,-130435.15,-168.13,-4223515.01
57261,0.33,45.0,-1565221.82,-1565221.82
57262,318729.36,4.0,-168.13,-71009.182
57263,318729.36,-130435.15,-1565221.82,-2017.6
57264,0.33,3824752.28,0.0,0.0
57265,0.33,3824752.28,-5917.43,-71009.182
57266,318729.36,32038.182,-1565221.82,-4223515.01
57267,3.75,32038.182,-5917.43,-1565221.82
57268,318729.36,-130435.15,-1565221.82,-4223515.01
57269,1564684.0,3824752.28,-351959.58,-2017.6
57270,318729.36,45.0,-351959.58,-4223515.01
57271,318729.36,45.0,-168.13,-71009.182
57272,2669.85,45.0,-351959.58,-4223515.01
57273,318729.36,45.0,-168.13,-71009.182
57274,3.75,32038.182,0.0,-2017.6
57275,1564684.0,3824752.28,-351959.58,-2017.6
57276,318729.36,-130435.15,-1565221.82,-71009.182
57277,3.75,32038.182,-5917.43,-71009.182
57278,318729.36,32038.182,-351959.58,-4223515.01
57279,318729.36,32038.182,-1565221.82,-4223515.01
57280,3.75,32038.182,-5917.43,-2017.6
57281,1564684.0,3824752.28,-168.13,-2017.6
57282,1564684.0,45.0,-5917.43,-71009.182
57283,3.75,32038.182,0.0,-71009.182
57284,0.33,3824752.28,0.0,-4223515.01
57285,318729.36,32038.182,0.0,-2017.6
57286,0.33,-130435.15,-168.13,-4223515.01
57287,1564684.0,45.0,-5917.43,-71009.182
57288,3.75,45.0,-168.13,-1565221.82
57289,318729.36,4.0,-351959.58,-1565221.82
57290,0.33,45.0,-1565221.82,-1565221.82
57291,1564684.0,32038.182,-5917.43,-4223515.01
57292,1564684.0,45.0,-5917.43,-71009.182
57293,318729.36,-130435.15,-1565221.82,0.0
57294,0.33,45.0,-1565221.82,-1565221.82
57295,318729.36,4.0,-168.13,-71009.182
57296,318729.36,32038.182,0.0,-71009.182
57297,318729.36,4.0,-351959.58,-1565221.82
57298,318729.36,3824752.28,-1565221.82,0.0
57299,318729.36,32038.182,-1565221.82,-4223515.01
57300,318729.36,4.0,0.0,-4223515.01
57301,3.75,32038.182,0.0,-71009.182
57302,318729.36,-130435.15,-168.13,-4223515.01
57303,1564684.0,3824752.28,-351959.58,-2017.6
57304,2669.85,45.0,-351959.58,-4223515.01
57305,0.33,32038.182,-5917.43,-4223515.01
57306,318729.36,4.0,-351959.58,-71009.182
57307,3.75,4.0,0.0,-4223515.01
57308,1564684.0,3824752.28,-351959.58,-2017.6
57309,318729.36,45.0,-168.13,-71009.182
57310,2669.85,3824752.28,0.0,-2017.6
57311,2669.85,45.0,-351959.58,-4223515.01
57312,1564684.0,32038.182,-351959.58,-4223515.01
57313,3.75,32038.182,-5917.43,-2017.6
57314,1564684.0,3824752.28,-351959.58,-2017.6
57315,1564684.0,32038.182,-1565221.82,-4223515.01
57316,0.33,3824752.28,0.0,-71009.182
57317,1564684.0,3824752.28,-351959.58,-2017.6
57318,318729.36,3824752.28,-351959.58,-2017.6
57319,1564684.0,45.0,-5917.43,-71009.182
57320,1564684.0,3824752.28,-168.13,-2017.6
57321,2669.85,3824752.28,-1565221.82,0.0
57322,2669.85,3824752.28,-1565221.82,0.0
57323,3.75,32038.182,-5917.43,-2017.6
57324,318729.36,4.0,-351959.58,-1565221.82
57325,1564684.0,3824752.28,-351959.58,-2017.6
57326,2669.85,4.0,-1565221.82,-71009.182
57327,318729.36,32038.182,-1565221.82,-71009.182
57328,3.75,3824752.28,-351959.58,-2017.6
57329,3.75,32038.182,-5917.43,-71009.182
57330,318729.36,4.0,0.0,-4223515.01
57331,1564684.0,3824752.28,-168.13,0.0
57332,318729.36,45.0,-168.13,-71009.182
57333,3.75,32038.182,-5917.43,-1565221.82
57334,1564684.0,32038.182,-5917.43,-71009.182
57335,3.75,32038.182,-1565221.82,-4223515.01
57336,1564684.0,3824752.28,-351959.58,-2017.6
57337,3.75,32038.182,0.0,-2017.6
57338,1564684.0,-130435.15,-1565221.82,-71009.182
57339,318729.36,32038.182,-1565221.82,-4223515.01
57340,2669.85,4.0,-1565221.82,0.0
57341,3.75,32038.182,0.0,-71009.182
57342,1564684.0,3824752.28,-351959.58,-2017.6
57343,2669.85,45.0,-351959.58,-4223515.01
57344,318729.36,45.0,-168.13,-71009.182
57345,3.75,32038.182,-1565221.82,-4223515.01
57346,0.33,4.0,-5917.43,-71009.182
57347,1564684.0,32038.182,-351959.58,-4223515.01
57348,1564684.0,45.0,-5917.43,-71009.182
57349,3.75,4.0,0.0,-4223515.01
57350,2669.85,3824752.28,-1565221.82,-1565221.82
57351,318729.36,32038.182,0.0,-71009.182
57352,1564684.0,32038.182,0.0,-71009.182
57353,318729.36,3824752.28,-351959.58,-2017.6
57354,318729.36,4.0,-351959.58,-1565221.82
57355,1564684.0,32038.182,-351959.58,-4223515.01
57356,3.75,4.0,0.0,-4223515.01
57357,2669.85,45.0,-1565221.82,-1565221.82
57358,1564684.0,32038.182,-1565221.82,-4223515.01
57359,2669.85,32038.182,-1565221.82,-4223515.01
57360,318729.36,32038.182,0.0,-71009.182
57361,318729.36,32038.182,0.0,-2017.6
57362,0.33,45.0,-1565221.82,-1565221.82
57363,318729.36,32038.182,0.0,-71009.182
57364,1564684.0,4.0,0.0,-4223515.01
57365,0.33,45.0,-1565221.82,-4223515.01
57366,318729.36,4.0,-351959.58,-71009.182
57367,1564684.0,3824752.28,-168.13,-2017.6
57368,1564684.0,3824752.28,-351959.58,-2017.6
57369,2669.85,32038.182,-1565221.82,-4223515.01
57370,318729.36,3824752.28,-1565221.82,0.0
57371,1564684.0,3824752.28,-351959.58,-2017.6
57372,3.75,3824752.28,-1565221.82,-1565221.82
57373,3.75,32038.182,-5917.43,-71009.182
57374,1564684.0,45.0,-5917.43,-71009.182
57375,318729.36,45.0,-168.13,-71009.182
57376,318729.36,-130435.15,-1565221.82,-71009.182
57377,2669.85,45.0,-351959.58,-4223515.01
57378,0.33,45.0,-1565221.82,-4223515.01
57379,1564684.0,3824752.28,-351959.58,-2017.6
57380,0.33,3824752.28,0.0,0.0
57381,0.33,45.0,-1565221.82,-1565221.82
57382,0.33,3824752.28,0.0,-2017.6
57383,0.33,3824752.28,0.0,-71009.182
57384,318729.36,45.0,-168.13,-71009.182
57385,0.33,-130435.15,-168.13,-4223515.01
57386,318729.36,45.0,-168.13,-71009.182
57387,318729.36,32038.182,0.0,-71009.182
57388,1564684.0,-130435.15,-1565221.82,-71009.182
57389,318729.36,-130435.15,-1565221.82,-71009.182
57390,0.33,-130435.15,-168.13,-1565221.82
57391,1564684.0,-130435.15,-1565221.82,-2017.6
57392,2669.85,45.0,-351959.58,-4223515.01
57393,318729.36,32038.182,-1565221.82,-4223515.01
57394,1564684.0,-130435.15,-1565221.82,-71009.182
57395,1564684.0,32038.182,0.0,-71009.182
57396,318729.36,-130435.15,-1565221.82,-2017.6
57397,2669.85,3824752.28,-5917.43,-4223515.01
57398,2669.85,4.0,-1565221.82,0.0
57399,318729.36,32038.182,0.0,-71009.182
57400,1564684.0,-130435.15,-5917.43,-2017.6
57401,1564684.0,-130435.15,-1565221.82,0.0
57402,318729.36,3824752.28,-351959.58,-2017.6
57403,318729.36,45.0,-351959.58,-4223515.01
57404,1564684.0,3824752.28,-351959.58,-2017.6
57405,2669.85,32038.182,-1565221.82,-4223515.01
57406,1564684.0,3824752.28,-351959.58,-2017.6
57407,3.75,4.0,0.0,-4223515.01
57408,318729.36,4.0,-168.13,0.0
57409,2669.85,3824752.28,-5917.43,-71009.182
57410,318729.36,4.0,-168.13,-1565221.82
57411,1564684.0,-130435.15,-5917.43,-2017.6
57412,318729.36,32038.182,0.0,-71009.182
57413,318729.36,32038.182,0.0,-71009.182
57414,2669.85,3824752.28,-1565221.82,-1565221.82
57415,318729.36,32038.182,0.0,-71009.182
57416,0.33,3824752.28,0.0,-4223515.01
57417,1564684.0,3824752.28,-351959.58,-2017.6
57418,2669.85,4.0,-351959.58,-1565221.82
57419,318729.36,-130435.15,-1565221.82,-2017.6
57420,1564684.0,3824752.28,-351959.58,-2017.6
57421,2669.85,4.0,-351959.58,-1565221.82
57422,1564684.0,3824752.28,-351959.58,-2017.6
57423,318729.36,45.0,-168.13,-1565221.82
57424,3.75,32038.182,0.0,-71009.182
57425,0.33,45.0,-1565221.82,-4223515.01
57426,318729.36,32038.182,-351959.58,-1565221.82
57427,1564684.0,45.0,-5917.43,-71009.182
57428,1564684.0,3824752.28,-1565221.82,0.0
57429,1564684.0,3824752.28,-351959.58,-2017.6
57430,1564684.0,3824752.28,-351959.58,-2017.6
57431,1564684.0,32038.182,0.0,-2017.6
57432,3.75,32038.182,-1565221.82,-4223515.01
57433,318729.36,4.0,-351959.58,-1565221.82
57434,318729.36,45.0,-168.13,-71009.182
57435,318729.36,4.0,-351959.58,0.0
57436,1564684.0,3824752.28,-351959.58,-2017.6
57437,318729.36,32038.182,0.0,-71009.182
57438,0.33,45.0,0.0,-4223515.01
57439,3.75,32038.182,-5917.43,-2017.6
57440,1564684.0,45.0,-5917.43,-71009.182
57441,318729.36,4.0,-168.13,-71009.182
57442,1564684.0,32038.182,-1565221.82,-4223515.01
57443,0.33,3824752.28,0.0,-4223515.01
57444,0.33,45.0,-1565221.82,-71009.182
57445,318729.36,45.0,-168.13,-71009.182
57446,1564684.0,32038.182,-1565221.82,-71009.182
57447,0.33,45.0,-351959.58,-4223515.01
57448,1564684.0,3824752.28,-351959.58,-2017.6
57449,1564684.0,3824752.28,-351959.58,-2017.6
57450,318729.36,-130435.15,-1565221.82,-2017.6
57451,0.33,3824752.28,0.0,-71009.182
57452,1564684.0,32038.182,-1565221.82,-4223515.01
57453,1564684.0,3824752.28,-351959.58,-2017.6
57454,1564684.0,45.0,-5917.43,-71009.182
57455,2669.85,32038.182,-1565221.82,-4223515.01
57456,2669.85,4.0,-1565221.82,0.0
57457,318729.36,32038.182,-1565221.82,-4223515.01
57458,1564684.0,3824752.28,-351959.58,-2017.6
57459,0.33,-130435.15,-168.13,-1565221.82
57460,318729.36,32038.182,-1565221.82,-4223515.01
57461,0.33,-130435.15,-168.13,-4223515.01
57462,3.75,3824752.28,-1565221.82,-1565221.82
57463,2669.85,45.0,-351959.58,-4223515.01
57464,2669.85,45.0,-351959.58,-4223515.01
57465,1564684.0,-130435.15,-5917.43,-2017.6
57466,1564684.0,3824752.28,-351959.58,-2017.6
57467,1564684.0,3824752.28,-351959.58,-2017.6
57468,1564684.0,32038.182,-1565221.82,-4223515.01
57469,1564684.0,45.0,-5917.43,-71009.182
57470,1564684.0,3824752.28,-351959.58,-2017.6
57471,1564684.0,32038.182,-351959.58,-4223515.01
57472,318729.36,4.0,-351959.58,-1565221.82
57473,318729.36,-130435.15,-5917.43,-2017.6
57474,318729.36,45.0,-168.13,-1565221.82
57475,1564684.0,3824752.28,-351959.58,-2017.6
57476,318729.36,32038.182,0.0,-71009.182
57477,3.75,32038.182,-5917.43,-71009.182
57478,318729.36,4.0,-351959.58,-1565221.82
57479,318729.36,-130435.15,-1565221.82,-71009.182
57480,318729.36,-130435.15,-1565221.82,-71009.182
57481,318729.36,32038.182,-1565221.82,-4223515.01
57482,0.33,45.0,0.0,-4223515.01
57483,0.33,45.0,-1565221.82,-1565221.82
57484,0.33,45.0,-351959.58,-4223515.01
57485,318729.36,3824752.28,-1565221.82,0.0
57486,3.75,32038.182,-5917.43,-71009.182
57487,318729.36,-130435.15,-1565221.82,-71009.182
57488,1564684.0,3824752.28,-351959.58,-2017.6
57489,1564684.0,45.0,-5917.43,-71009.182
57490,318729.36,4.0,-168.13,-1565221.82
57491,318729.36,-130435.15,-168.13,0.0
57492,2669.85,3824752.28,-5917.43,-71009.182
57493,0.33,3824752.28,0.0,0.0
57494,2669.85,4.0,-1565221.82,-71009.182
57495,0.33,45.0,-1565221.82,-1565221.82
57496,2669.85,3824752.28,-1565221.82,0.0
57497,318729.36,4.0,-168.13,-4223515.01
57498,3.75,32038.182,-5917.43,-71009.182
57499,0.33,45.0,-1565221.82,-1565221.82
57500,2669.85,45.0,-351959.58,-4223515.01
57501,1564684.0,3824752.28,-168.13,0.0
57502,3.75,32038.182,-5917.43,-71009.182
57503,1564684.0,32038.182,-5917.43,-2017.6
57504,1564684.0,45.0,-5917.43,-71009.182
57505,318729.36,4.0,-168.13,-1565221.82
57506,0.33,45.0,-1565221.82,-1565221.82
57507,318729.36,32038.182,-5917.43,-71009.182
57508,1564684.0,32038.182,-5917.43,-2017.6
57509,3.75,32038.182,-5917.43,-1565221.82
57510,1564684.0,3824752.28,-351959.58,-2017.6
57511,0.33,3824752.28,-5917.43,-4223515.01
57512,0.33,3824752.28,0.0,0.0
57513,1564684.0,45.0,-5917.43,-71009.182
57514,318729.36,4.0,-168.13,-1565221.82
57515,318729.36,-130435.15,-1565221.82,-2017.6
57516,3.75,32038.182,0.0,-71009.182
57517,1564684.0,3824752.28,-351959.58,-2017.6
57518,1564684.0,45.0,-5917.43,-71009.182
57519,0.33,32038.182,-5917.43,-1565221.82
57520,1564684.0,3824752.28,-351959.58,-2017.6
57521,0.33,3824752.28,0.0,-4223515.01
57522,1564684.0,3824752.28,-351959.58,-2017.6
57523,2669.85,45.0,-351959.58,-4223515.01
57524,1564684.0,3824752.28,-351959.58,-2017.6
57525,3.75,32038.182,-5917.43,-1565221.82
57526,3.75,45.0,-168.13,-71009.182
57527,1564684.0,3824752.28,-168.13,-2017.6
57528,1564684.0,3824752.28,-351959.58,-2017.6
57529,1564684.0,3824752.28,-168.13,-2017.6
57530,2669.85,32038.182,-1565221.82,-4223515.01
57531,2669.85,45.0,-168.13,0.0
57532,0.33,45.0,-351959.58,-4223515.01
57533,1564684.0,-130435.15,-1565221.82,-4223515.01
57534,318729.36,45.0,-168.13,-71009.182
57535,0.33,45.0,-351959.58,-4223515.01
57536,3.75,32038.182,-1565221.82,-4223515.01
57537,318729.36,-130435.15,-1565221.82,-2017.6
57538,1564684.0,32038.182,0.0,-2017.6
57539,3.75,32038.182,-1565221.82,-4223515.01
57540,3.75,32038.182,0.0,-2017.6
57541,318729.36,-130435.15,-1565221.82,-4223515.01
57542,1564684.0,3824752.28,-168.13,-2017.6
57543,2669.85,3824752.28,0.0,-71009.182
57544,3.75,32038.182,0.0,-71009.182
57545,3.75,32038.182,-1565221.82,-4223515.01
57546,0.33,3824752.28,0.0,-4223515.01
57547,1564684.0,3824752.28,-351959.58,-2017.6
57548,1564684.0,4.0,-168.13,-71009.182
57549,3.75,4.0,0.0,-4223515.01
57550,0.33,3824752.28,0.0,-71009.182
57551,3.75,32038.182,-5917.43,-71009.182
57552,318729.36,4.0,-351959.58,-1565221.82
57553,0.33,45.0,-1565221.82,-1565221.82
57554,1564684.0,3824752.28,-351959.58,-2017.6
57555,1564684.0,-130435.15,-5917.43,-2017.6
57556,0.33,3824752.28,0.0,0.0
57557,318729.36,32038.182,0.0,-2017.6
57558,318729.36,32038.182,0.0,-71009.182
57559,1564684.0,3824752.28,-351959.58,-2017.6
57560,3.75,45.0,-168.13,-71009.182
57561,3.75,32038.182,0.0,-2017.6
57562,1564684.0,4.0,-168.13,-1565221.82
57563,318729.36,45.0,-168.13,-71009.182
57564,0.33,45.0,-1565221.82,-1565221.82
57565,1564684.0,3824752.28,-1565221.82,0.0
57566,318729.36,32038.182,-1565221.82,-4223515.01
57567,318729.36,-130435.15,-168.13,-4223515.01
57568,3.75,32038.182,0.0,-2017.6
57569,1564684.0,4.0,-168.13,-2017.6
57570,318729.36,45.0,-168.13,-71009.182
57571,1564684.0,32038.182,0.0,-71009.182
57572,1564684.0,-130435.15,-5917.43,-2017.6
57573,1564684.0,3824752.28,-351959.58,-2017.6
57574,0.33,45.0,-1565221.82,-4223515.01
57575,0.33,4.0,0.0,-4223515.01
57576,3.75,32038.182,0.0,-71009.182
57577,2669.85,45.0,-351959.58,-4223515.01
57578,1564684.0,3824752.28,-351959.58,-2017.6
57579,3.75,32038.182,0.0,-2017.6
57580,3.75,32038.182,0.0,-71009.182
57581,3.75,3824752.28,-351959.58,-2017.6
57582,1564684.0,3824752.28,-351959.58,-2017.6
57583,1564684.0,3824752.28,-351959.58,-2017.6
57584,318729.36,-130435.15,-1565221.82,-71009.182
57585,3.75,32038.182,0.0,-71009.182
57586,1564684.0,3824752.28,-351959.58,-2017.6
57587,318729.36,4.0,-351959.58,-1565221.82
57588,0.33,3824752.28,-5917.43,-71009.182
57589,0.33,45.0,-1565221.82,-1565221.82
57590,318729.36,-130435.15,-1565221.82,-71009.182
57591,2669.85,45.0,-351959.58,-4223515.01
57592,0.33,3824752.28,0.0,-71009.182
57593,0.33,45.0,-1565221.82,-71009.182
57594,1564684.0,3824752.28,-168.13,-2017.6
57595,3.75,45.0,-168.13,-71009.182
57596,1564684.0,45.0,-5917.43,-71009.182
57597,2669.85,3824752.28,-5917.43,-4223515.01
57598,318729.36,32038.182,0.0,-71009.182
57599,1564684.0,3824752.28,-351959.58,-2017.6
57600,2669.85,3824752.28,-5917.43,-71009.182
57601,318729.36,32038.182,-1565221.82,-4223515.01
57602,3.75,32038.182,-1565221.82,-4223515.01
57603,1564684.0,32038.182,-351959.58,-4223515.01
57604,318729.36,45.0,-168.13,-1565221.82
57605,1564684.0,3824752.28,-168.13,-2017.6
57606,3.75,4.0,0.0,-4223515.01
57607,2669.85,45.0,-351959.58,-4223515.01
57608,3.75,45.0,-168.13,-1565221.82
57609,1564684.0,3824752.28,-351959.58,-2017.6
57610,0.33,4.0,-5917.43,-71009.182
57611,0.33,4.0,0.0,-4223515.01
57612,3.75,45.0,-168.13,-71009.182
57613,1564684.0,45.0,-5917.43,-71009.182
57614,0.33,3824752.28,0.0,-71009.182
57615,2669.85,3824752.28,0.0,-2017.6
57616,0.33,45.0,-1565221.82,-4223515.01
57617,3.75,3824752.28,-1565221.82,0.0
57618,1564684.0,3824752.28,-351959.58,-2017.6
57619,1564684.0,3824752.28,-351959.58,-2017.6
57620,3.75,45.0,-168.13,-71009.182
57621,3.75,32038.182,-1565221.82,-4223515.01
57622,0.33,-130435.15,-168.13,-1565221.82
57623,318729.36,-130435.15,-1565221.82,-2017.6
57624,0.33,45.0,-1565221.82,-1565221.82
57625,3.75,4.0,0.0,-4223515.01
57626,318729.36,4.0,-351959.58,-1565221.82
57627,2669.85,3824752.28,-1565221.82,0.0
57628,3.75,32038.182,-5917.43,-4223515.01
57629,2669.85,45.0,-351959.58,-4223515.01
57630,0.33,45.0,-1565221.82,-71009.182
57631,0.33,45.0,-1565221.82,-1565221.82
57632,1564684.0,3824752.28,-351959.58,-2017.6
57633,2669.85,4.0,-351959.58,0.0
57634,2669.85,45.0,-351959.58,-4223515.01
57635,1564684.0,3824752.28,-168.13,-2017.6
57636,0.33,3824752.28,0.0,-71009.182
57637,1564684.0,3824752.28,-351959.58,-2017.6
57638,2669.85,45.0,-351959.58,-4223515.01
57639,3.75,32038.182,0.0,-2017.6
57640,318729.36,-130435.15,-1565221.82,-4223515.01
57641,0.33,3824752.28,0.0,0.0
57642,3.75,32038.182,0.0,-71009.182
57643,3.75,45.0,-168.13,-71009.182
57644,2669.85,3824752.28,-1565221.82,0.0
57645,2669.85,4.0,-351959.58,-1565221.82
57646,2669.85,45.0,-351959.58,-4223515.01
57647,3.75,45.0,-168.13,-1565221.82
57648,3.75,45.0,-168.13,-71009.182
57649,3.75,32038.182,-5917.43,-1565221.82
57650,318729.36,32038.182,-351959.58,-4223515.01
57651,2669.85,45.0,-351959.58,-4223515.01
57652,3.75,32038.182,0.0,-71009.182
57653,0.33,3824752.28,0.0,-71009.182
57654,0.33,4.0,0.0,-4223515.01
57655,318729.36,32038.182,-351959.58,-1565221.82
57656,1564684.0,32038.182,0.0,-71009.182
57657,1564684.0,3824752.28,-351959.58,-2017.6
57658,3.75,32038.182,-5917.43,-71009.182
57659,318729.36,4.0,-351959.58,-1565221.82
57660,318729.36,32038.182,0.0,-2017.6
57661,1564684.0,3824752.28,-351959.58,-2017.6
57662,3.75,32038.182,-5917.43,-1565221.82
57663,1564684.0,3824752.28,-1565221.82,-1565221.82
57664,318729.36,4.0,-351959.58,-71009.182
57665,318729.36,32038.182,-351959.58,-1565221.82
57666,2669.85,3824752.28,-1565221.82,-1565221.82
57667,0.33,3824752.28,0.0,-4223515.01
57668,3.75,45.0,-168.13,-71009.182
57669,318729.36,3824752.28,-351959.58,-2017.6
57670,318729.36,4.0,-351959.58,-2017.6
57671,0.33,3824752.28,0.0,-4223515.01
57672,318729.36,32038.182,-1565221.82,-4223515.01
57673,0.33,4.0,0.0,-4223515.01
57674,0.33,4.0,-1565221.82,-71009.182
57675,3.75,32038.182,0.0,-71009.182
57676,318729.36,3824752.28,-351959.58,-2017.6
57677,3.75,32038.182,0.0,-2017.6
57678,318729.36,-130435.15,-1565221.82,-4223515.01
57679,1564684.0,3824752.28,-351959.58,-2017.6
57680,0.33,4.0,-1565221.82,0.0
57681,0.33,45.0,-1565221.82,-1565221.82
57682,318729.36,4.0,-351959.58,-1565221.82
57683,318729.36,-130435.15,-1565221.82,-4223515.01
57684,1564684.0,45.0,-5917.43,-71009.182
57685,1564684.0,32038.182,-351959.58,-4223515.01
57686,318729.36,4.0,-351959.58,-1565221.82
57687,2669.85,3824752.28,-1565221.82,0.0
57688,3.75,45.0,-168.13,-71009.182
57689,2669.85,3824752.28,0.0,-4223515.01
57690,3.75,32038.182,-5917.43,-2017.6
57691,1564684.0,3824752.28,-351959.58,-2017.6
57692,318729.36,32038.182,0.0,-71009.182
57693,318729.36,32038.182,-351959.58,-4223515.01
57694,3.75,45.0,-168.13,-1565221.82
57695,3.75,4.0,0.0,-4223515.01
57696,318729.36,32038.182,0.0,-71009.182
57697,1564684.0,3824752.28,-351959.58,-2017.6
57698,1564684.0,3824752.28,-351959.58,-2017.6
57699,1564684.0,45.0,-5917.43,-71009.182
57700,2669.85,3824752.28,0.0,-71009.182
57701,0.33,4.0,0.0,-4223515.01
57702,0.33,3824752.28,0.0,-4223515.01
57703,318729.36,32038.182,0.0,-2017.6
57704,0.33,3824752.28,0.0,-4223515.01
57705,318729.36,-130435.15,-1565221.82,-2017.6
57706,1564684.0,32038.182,0.0,-71009.182
57707,3.75,32038.182,0.0,-2017.6
57708,1564684.0,3824752.28,-351959.58,-2017.6
57709,1564684.0,3824752.28,-351959.58,-2017.6
57710,1564684.0,3824752.28,-351959.58,-2017.6
57711,1564684.0,3824752.28,-351959.58,-2017.6
57712,2669.85,45.0,-168.13,-71009.182
57713,1564684.0,3824752.28,-351959.58,-2017.6
57714,0.33,3824752.28,0.0,0.0
57715,2669.85,3824752.28,-1565221.82,0.0
57716,3.75,45.0,-168.13,-71009.182
57717,3.75,32038.182,0.0,-2017.6
57718,318729.36,4.0,-351959.58,-1565221.82
57719,0.33,3824752.28,0.0,-71009.182
57720,1564684.0,3824752.28,-1565221.82,-1565221.82
57721,1564684.0,3824752.28,-351959.58,-2017.6
57722,1564684.0,32038.182,-1565221.82,-4223515.01
57723,3.75,-130435.15,-168.13,-4223515.01
57724,3.75,32038.182,-5917.43,-1565221.82
57725,1564684.0,-130435.15,-1565221.82,-2017.6
57726,318729.36,4.0,-351959.58,-1565221.82
57727,1564684.0,32038.182,-351959.58,-1565221.82
57728,0.33,3824752.28,0.0,-4223515.01
57729,318729.36,32038.182,-1565221.82,-4223515.01
57730,1564684.0,32038.182,-351959.58,-4223515.01
57731,3.75,32038.182,-5917.43,-71009.182
57732,1564684.0,-130435.15,-5917.43,-2017.6
57733,0.33,3824752.28,0.0,-2017.6
57734,318729.36,4.0,-351959.58,-1565221.82
57735,3.75,32038.182,0.0,-71009.182
57736,318729.36,4.0,-351959.58,-1565221.82
57737,3.75,32038.182,-5917.43,-71009.182
57738,0.33,-130435.15,-168.13,-4223515.01
57739,1564684.0,32038.182,-1565221.82,-4223515.01
57740,1564684.0,3824752.28,-351959.58,-2017.6
57741,318729.36,-130435.15,-1565221.82,-71009.182
57742,0.33,3824752.28,0.0,-2017.6
57743,1564684.0,32038.182,-1565221.82,-4223515.01
57744,1564684.0,4.0,0.0,-4223515.01
57745,318729.36,3824752.28,-1565221.82,-1565221.82
57746,0.33,3824752.28,0.0,-4223515.01
57747,318729.36,32038.182,-5917.43,-2017.6
57748,0.33,3824752.28,0.0,-2017.6
57749,3.75,32038.182,-5917.43,-1565221.82
57750,1564684.0,32038.182,-5917.43,-1565221.82
57751,1564684.0,32038.182,-1565221.82,-4223515.01
57752,3.75,32038.182,-5917.43,-71009.182
57753,0.33,4.0,0.0,-4223515.01
57754,318729.36,32038.182,0.0,-2017.6
57755,3.75,32038.182,-5917.43,-2017.6
57756,318729.36,45.0,-168.13,-1565221.82
57757,3.75,4.0,0.0,-4223515.01
57758,318729.36,-130435.15,-1565221.82,-2017.6
57759,1564684.0,45.0,-5917.43,-71009.182
57760,1564684.0,3824752.28,-351959.58,-2017.6
57761,3.75,45.0,-168.13,-71009.182
57762,1564684.0,3824752.28,-351959.58,-2017.6
57763,3.75,45.0,-168.13,-71009.182
57764,2669.85,32038.182,-1565221.82,-4223515.01
57765,1564684.0,-130435.15,-5917.43,-2017.6
57766,318729.36,32038.182,0.0,-71009.182
57767,1564684.0,32038.182,0.0,-71009.182
57768,0.33,3824752.28,0.0,-71009.182
57769,3.75,32038.182,-1565221.82,-4223515.01
