"CUSTOMERNO","CATEGORY","INTERESTED","SUBCATEGORY"
2440187,AlternateIncomePro,Y,HealthInsurance
4802694,AlternateIncomeProduct,Y,LifeInsurance
4381470,DepositProduct,Y,SB
1592654,AlternateIncomePro,N,LifeInsurance
5129064,AdvanceProduct,N,EducationLoan
4837633,AdvanceProduct,Y,JewelLoan
5928741,AlternateIncomeProduct,Y,LifeInsurance
2048978,DepositProduct,Y,SB
4570935,RecommendedProduct,Y,LifeInsurance
2849361,DepositProduct,Y,FixedDeposit
1381396,AlternateIncomePro,N,HealthInsurance
1321190,DigitalOtherProduct,Y,MobileBanking
6263909,DepositProduct,Y,CA
5496079,AdvanceProduct,Y,JewelLoan
6102286,AdvanceProduct,N,JewelLoan
3802610,DepositProduct,Y,FixedDeposit
2805798,AlternateIncomePro,Y,LifeInsurance
4362082,AdvanceProduct,N,PersonalLoan
4367187,DepositProduct,Y,SB
5675911,DepositProduct,N,FixedDeposit
155877,undefined,Y,undefined
3227673,RecommendedProduct,Y,HealthInsurance
5723708,AdvanceProduct,N,JewelLoan
6221936,AdvanceProduct,N,JewelLoan
4730261,AdvanceProduct,Y,JewelLoan
4530962,DepositProduct,Y,CA
5421458,AdvanceProduct,N,JewelLoan
2292799,RecommendedProduct,Y,LifeInsurance
6147667,AdvanceProduct,Y,Yohavahana
2579462,DepositProduct,Y,FixedDeposit
4497890,AlternateIncomePro,N,HealthInsurance
4287295,AdvanceProduct,N,JewelLoan
2523955,DigitalOtherProduc,Y,NetBanking
2337131,AlternateIncomePro,N,GeneralInsurance
5860162,AlternateIncomeProduct,Y,HealthInsurance
2268791,AlternateIncomePro,N,CUBCreditCard
5050398,AdvanceProduct,N,JewelLoan
4840738,RecommendedProduct,Y,HealthInsurance
5726458,PaymentProduct,Y,BharatUPIQR
5946755,RecommendedProduct,Y,HealthInsurance
566938,DepositProduct,N,FixedDeposit
943047,RecommendedProduct,Y,sbicreditcard
1197895,DepositProduct,Y,FixedDeposit
2775894,AdvanceProduct,N,JewelLoan
92549,AlternateIncomePro,N,LifeInsurance
4688888,AdvanceProduct,Y,OverDraftOLCC
1183861,DepositProduct,N,FixedDeposit
3821268,PaymentProduct,Y,BharatUPIQR
77019,AlternateIncomeProduct,Y,HealthInsurance
5981937,DepositProduct,Y,SB
148101,AlternateIncomeProduct,Y,MutualFund
6064789,RecommendedProduct,N,SB
5760138,AdvanceProduct,Y,JewelLoan
2355812,AdvanceProduct,Y,JewelLoan
4509542,RecommendedProduct,Y,LifeInsurance
1027738,RecommendedProduct,Y,HealthInsurance
2787148,AlternateIncomePro,N,LifeInsurance
1666610,RecommendedProduct,N,FixedDeposit
82408,DepositProduct,Y,FixedDeposit
6393191,AdvanceProduct,Y,JewelLoan
234293,AdvanceProduct,Y,TermLoan
5489699,AdvanceProduct,Y,JewelLoan
3583666,AdvanceProduct,Y,JewelLoan
5114161,AdvanceProduct,N,OverDraftOLCC
3178519,DepositProduct,Y,RecurringDeposit
1539279,AlternateIncomePro,Y,HealthInsurance
6183506,DepositProduct,Y,FixedDeposit
4584032,DepositProduct,Y,CA
3865488,DepositProduct,Y,FixedDeposit
4326245,AlternateIncomePro,N,HealthInsurance
1376483,AdvanceProduct,Y,PersonalLoan
120784,AdvanceProduct,Y,SwayamGraha
5388804,AdvanceProduct,Y,JewelLoan
5762712,DepositProduct,Y,RecurringDeposit
2076798,DepositProduct,Y,FixedDeposit
6354563,DepositProduct,Y,FixedDeposit
366195,DepositProduct,N,FixedDeposit
2992965,AlternateIncomePro,N,LifeInsurance
1071967,AdvanceProduct,Y,TermLoan
4103446,DepositProduct,Y,FixedDeposit
6145380,undefined,Y,undefined
2071121,AdvanceProduct,Y,JewelLoan
6210050,AlternateIncomeProduct,Y,HealthInsurance
5940575,DepositProduct,Y,FixedDeposit
6369720,DepositProduct,N,FixedDeposit
1259352,RecommendedProduct,Y,HealthInsurance
3211737,AlternateIncomePro,N,HealthInsurance
621438,DepositProduct,Y,FixedDeposit
3335436,DepositProduct,Y,CA
1717991,AdvanceProduct,Y,JewelLoan
6216298,DepositProduct,Y,FixedDeposit
5371862,DepositProduct,Y,RecurringDeposit
1635778,DepositProduct,Y,SB
6156116,AdvanceProduct,Y,JewelLoan
5119794,AdvanceProduct,Y,TermLoan
3928524,RecommendedProduct,Y,HealthInsurance
5630257,AdvanceProduct,N,SwayamGraha
4635817,AdvanceProduct,Y,JewelLoan
1196430,AlternateIncomeProduct,Y,LifeInsurance
591134,AdvanceProduct,Y,JewelLoan
1298951,DepositProduct,N,FixedDeposit
3285935,AdvanceProduct,N,JewelLoan
4438714,DepositProduct,N,RecurringDeposit
6242635,AlternateIncomeProduct,Y,HealthInsurance
3155221,AlternateIncomeProduct,Y,LifeInsurance
2291663,RecommendedProduct,Y,FixedDeposit
6182874,AdvanceProduct,Y,JewelLoan
4903691,DepositProduct,Y,FixedDeposit
1313002,DepositProduct,Y,FixedDeposit
2147408,RecommendedProduct,Y,HealthInsurance
4601679,AdvanceProduct,Y,OverDraftOLCC
1217970,DepositProduct,Y,FixedDeposit
5868019,AlternateIncomeProduct,Y,SBICreditCard
3206648,AlternateIncomePro,N,LifeInsurance
3644258,DepositProduct,N,FixedDeposit
5782932,RecommendedProduct,Y,HealthInsurance
344749,AlternateIncomeProduct,Y,SGB
1998516,DepositProduct,Y,RecurringDeposit
3837232,DepositProduct,Y,CA
4134624,DepositProduct,Y,FixedDeposit
6209205,AlternateIncomePro,Y,SBICreditCard
3407022,AdvanceProduct,Y,TermLoan
1345608,RecommendedProduct,Y,FixedDeposit
3722341,DepositProduct,Y,SB
5379090,undefined,Y,undefined
5647922,RecommendedProduct,Y,HealthInsurance
1439922,DepositProduct,Y,SB
3509379,RecommendedProduct,Y,LifeInsurance
558479,DepositProduct,Y,FixedDeposit
3407190,AlternateIncomePro,N,LifeInsurance
4096588,DepositProduct,Y,FixedDeposit
4635326,RecommendedProduct,Y,SB
5540184,AdvanceProduct,N,JewelLoan
1334058,AdvanceProduct,N,TermLoan
6403439,AdvanceProduct,Y,JewelLoan
2087156,AlternateIncomePro,N,LifeInsurance
5302407,RecommendedProduct,Y,TermLoan
5869410,RecommendedProduct,Y,FixedDeposit
1024862,AdvanceProduct,N,JewelLoan
175374,DepositProduct,N,FixedDeposit
6458434,DepositProduct,Y,SB
6041159,RecommendedProduct,Y,FixedDeposit
5552334,RecommendedProduct,Y,SB
6086739,AlternateIncomeProduct,Y,LifeInsurance
4839138,AdvanceProduct,Y,JewelLoan
5468141,DigitalOtherProduct,Y,AadhaarUpdated
1131517,RecommendedProduct,N,LifeInsurance
4518004,AdvanceProduct,Y,JewelLoan
1331407,DepositProduct,Y,SB
5438086,undefined,Y,undefined
729453,RecommendedProduct,Y,LifeInsurance
1590731,DepositProduct,Y,FixedDeposit
4210415,AdvanceProduct,Y,OverDraftOLCC
5414735,AdvanceProduct,Y,JewelLoan
4093521,RecommendedProduct,Y,LifeInsurance
6168183,undefined,Y,undefined
4162540,AlternateIncomeProduct,Y,HealthInsurance
6313551,AdvanceProduct,Y,JewelLoan
1196042,DepositProduct,N,FixedDeposit
6278314,AlternateIncomeProduct,Y,HealthInsurance
4376446,RecommendedProduct,Y,FixedDeposit
6297211,AdvanceProduct,Y,JewelLoan
5929313,RecommendedProduct,Y,FixedDeposit
5489792,AdvanceProduct,Y,TermLoan
1114938,RecommendedProduct,Y,HealthInsurance
3894265,DepositProduct,Y,FixedDeposit
53750,DepositProduct,N,FixedDeposit
3500526,RecommendedProduct,Y,SB
3246353,RecommendedProduct,Y,HealthInsurance
5379840,DepositProduct,Y,SB
5342632,DepositProduct,N,SB
1063989,RecommendedProduct,Y,SB
4394416,RecommendedProduct,N,LifeInsurance
4213829,AdvanceProduct,N,OverDraftOLCC
4902736,AdvanceProduct,N,OverDraftOLCC
6059641,AdvanceProduct,Y,JewelLoan
6086691,AdvanceProduct,Y,JewelLoan
1590464,DepositProduct,Y,FixedDeposit
1838931,AlternateIncomePro,N,SBICreditCard
6356218,AdvanceProduct,Y,JewelLoan
5998391,AdvanceProduct,Y,JewelLoan
4194665,DepositProduct,Y,FixedDeposit
6010682,AdvanceProduct,Y,TermLoan
3718924,AlternateIncomePro,N,SGB
4798496,RecommendedProduct,Y,FixedDeposit
5558513,AlternateIncomeProduct,Y,GeneralInsurance
4822601,AlternateIncomeProduct,Y,HealthInsurance
5619494,RecommendedProduct,Y,LifeInsurance
3578185,DepositProduct,Y,CA
4553392,AlternateIncomePro,Y,HealthInsurance
1466576,AlternateIncomePro,N,LifeInsurance
6218917,RecommendedProduct,Y,HealthInsurance
5696102,AdvanceProduct,Y,JewelLoan
175381,DepositProduct,N,FixedDeposit
5437873,PaymentProduct,N,WhatsappBanking
5070901,RecommendedProduct,Y,TermLoan
1526575,DepositProduct,N,SB
2025258,AlternateIncomeProduct,Y,HealthInsurance
4635537,RecommendedProduct,Y,LifeInsurance
120786,DepositProduct,N,FixedDeposit
6093356,AlternateIncomePro,Y,LifeInsurance
4046891,AdvanceProduct,Y,EducationLoan
1637626,DepositProduct,N,SB
5414465,RecommendedProduct,Y,SB
1190073,DepositProduct,Y,FixedDeposit
6304809,AdvanceProduct,Y,JewelLoan
4148573,DepositProduct,Y,SB
296297,DepositProduct,N,FixedDeposit
6015983,undefined,Y,undefined
4460034,DepositProduct,Y,FixedDeposit
4420822,DepositProduct,N,SB
5575290,AdvanceProduct,Y,JewelLoan
1688840,AlternateIncomePro,Y,Locker
4437842,AdvanceProduct,Y,SwayamGraha
592094,DepositProduct,Y,SB
5535964,PaymentProduct,Y,POS
5131367,RecommendedProduct,N,HealthInsurance
5909356,DigitalOtherProduc,N,DebitCard
5807888,AdvanceProduct,Y,JewelLoan
3276923,AdvanceProduct,Y,JewelLoan
4712773,AdvanceProduct,N,JewelLoan
638948,DepositProduct,Y,SB
4782591,AdvanceProduct,N,JewelLoan
78722,AlternateIncomeProduct,Y,SGB
5985531,AdvanceProduct,Y,OverDraftOLCC
4455592,AlternateIncomeProduct,Y,SBICreditCard
6280591,DepositProduct,Y,CA
250852,DepositProduct,N,SB
4605097,DigitalOtherProduct,Y,MobileBanking
6151546,AlternateIncomePro,N,HealthInsurance
1264718,RecommendedProduct,N,SB
5028055,AdvanceProduct,Y,TermLoan
6559415,AdvanceProduct,Y,JewelLoan
3185596,RecommendedProduct,N,HealthInsurance
5107985,AlternateIncomePro,Y,SBICreditCard
741586,AdvanceProduct,Y,JewelLoan
3678136,AlternateIncomeProduct,Y,CUBCreditCard
5680964,AdvanceProduct,Y,OverDraftOLCC
6031408,DepositProduct,Y,SB
5241828,DigitalOtherProduct,Y,AadhaarUpdated
2941023,AdvanceProduct,Y,TermLoan
6276970,DepositProduct,Y,FixedDeposit
5830510,AlternateIncomeProduct,Y,MutualFund
6465405,AdvanceProduct,Y,JewelLoan
5829393,AlternateIncomePro,Y,HealthInsurance
1464450,AdvanceProduct,N,SwayamGraha
5002351,AdvanceProduct,N,TermLoan
1851076,AdvanceProduct,Y,JewelLoan
1481919,AdvanceProduct,N,JewelLoan
473780,DepositProduct,Y,FixedDeposit
5944349,AdvanceProduct,Y,JewelLoan
5498257,AdvanceProduct,Y,JewelLoan
5935795,RecommendedProduct,Y,HealthInsurance
6141993,DepositProduct,N,RecurringDeposit
5285778,DepositProduct,Y,FixedDeposit
3690844,AdvanceProduct,N,JewelLoan
2439464,DepositProduct,N,SB
3092526,DepositProduct,N,FixedDeposit
1291917,AlternateIncomePro,N,LifeInsurance
1443660,AdvanceProduct,N,TermLoan
3973513,AdvanceProduct,Y,JewelLoan
5180467,AlternateIncomePro,Y,LifeInsurance
5849528,AdvanceProduct,Y,TermLoan
4805454,DepositProduct,Y,SB
2199641,DepositProduct,Y,SB
3500081,RecommendedProduct,Y,SB
4427040,DepositProduct,Y,SB
124189,DepositProduct,N,SB
4103537,RecommendedProduct,Y,HealthInsurance
6147287,AlternateIncomePro,N,HealthInsurance
1287184,AdvanceProduct,Y,TermLoan
3818666,AdvanceProduct,Y,OverDraftOLCC
3409511,RecommendedProduct,Y,HealthInsurance
4507250,AdvanceProduct,Y,JewelLoan
4670824,RecommendedProduct,Y,FixedDeposit
28070,AlternateIncomePro,N,LifeInsurance
3774968,RecommendedProduct,N,LifeInsurance
3228673,AdvanceProduct,Y,JewelLoan
5478390,AdvanceProduct,Y,JewelLoan
4383154,AlternateIncomePro,N,LifeInsurance
3467817,DepositProduct,Y,SB
5873728,AdvanceProduct,Y,TermLoan
5326132,RecommendedProduct,Y,LifeInsurance
3901043,AdvanceProduct,Y,JewelLoan
588723,DepositProduct,Y,SB
4918296,AlternateIncomePro,Y,HealthInsurance
591800,AlternateIncomeProduct,Y,LifeInsurance
6299781,AdvanceProduct,Y,JewelLoan
3886629,undefined,Y,undefined
3662794,RecommendedProduct,N,HealthInsurance
1516352,AdvanceProduct,N,OverDraftOLCC
6184376,AlternateIncomeProduct,Y,HealthInsurance
5220743,AlternateIncomeProduct,Y,LifeInsurance
6070204,AlternateIncomeProduct,Y,LifeInsurance
2094308,DepositProduct,N,FixedDeposit
4999782,AlternateIncomeProduct,Y,LifeInsurance
4129113,DepositProduct,Y,SB
3644294,DigitalOtherProduct,Y,NetBanking
5660424,AdvanceProduct,Y,JewelLoan
945638,AlternateIncomePro,Y,LifeInsurance
1015529,DigitalOtherProduc,N,MobileBanking
2853632,AdvanceProduct,Y,JewelLoan
4036047,DepositProduct,N,FixedDeposit
6103080,AdvanceProduct,Y,JewelLoan
5206961,RecommendedProduct,Y,TermLoan
4454848,AlternateIncomePro,N,HealthInsurance
6127056,AdvanceProduct,Y,JewelLoan
4509851,DepositProduct,N,FixedDeposit
355897,AdvanceProduct,Y,TermLoan
6056154,RecommendedProduct,Y,HealthInsurance
5719601,DepositProduct,Y,CA
6041562,AlternateIncomePro,N,HealthInsurance
1277058,RecommendedProduct,Y,LifeInsurance
5846255,AdvanceProduct,N,JewelLoan
4948394,RecommendedProduct,N,LifeInsurance
4395085,AdvanceProduct,N,JewelLoan
5826804,DigitalOtherProduct,Y,NetBanking
4532705,AdvanceProduct,Y,JewelLoan
20037,RecommendedProduct,Y,HealthInsurance
73945,AlternateIncomeProduct,Y,HealthInsurance
1841090,RecommendedProduct,N,HealthInsurance
5579388,AdvanceProduct,Y,JewelLoan
5746860,RecommendedProduct,Y,LifeInsurance
1023034,DepositProduct,N,RecurringDeposit
5876740,DepositProduct,Y,CA
5318505,DigitalOtherProduc,Y,NetBanking
612477,AdvanceProduct,Y,OverDraftOLCC
6186015,DepositProduct,Y,FixedDeposit
3022278,DepositProduct,Y,FixedDeposit
2807488,AdvanceProduct,Y,JewelLoan
4909267,DigitalOtherProduct,Y,NetBanking
5382498,AdvanceProduct,N,JewelLoan
1999879,RecommendedProduct,N,SB
30101,DigitalOtherProduct,Y,MobileBanking
3022788,RecommendedProduct,Y,FixedDeposit
4658323,RecommendedProduct,Y,LifeInsurance
5972455,DepositProduct,Y,RecurringDeposit
4120414,DepositProduct,N,FixedDeposit
6121946,AdvanceProduct,Y,JewelLoan
6106720,AdvanceProduct,Y,JewelLoan
4510136,RecommendedProduct,Y,FixedDeposit
2299219,DepositProduct,Y,CA
3021675,DepositProduct,Y,SB
6150392,AdvanceProduct,N,JewelLoan
2367598,AlternateIncomeProduct,Y,LifeInsurance
3016955,DepositProduct,N,SB
1022300,DepositProduct,Y,FixedDeposit
2545989,AdvanceProduct,N,JewelLoan
3434667,AdvanceProduct,Y,JewelLoan
6054822,DepositProduct,Y,FixedDeposit
1383750,AdvanceProduct,N,TermLoan
4163577,AlternateIncomePro,N,LifeInsurance
5673917,RecommendedProduct,N,LifeInsurance
147228,AdvanceProduct,Y,JewelLoan
5554971,DepositProduct,Y,FixedDeposit
2992960,AlternateIncomeProduct,Y,LifeInsurance
4267708,RecommendedProduct,Y,LifeInsurance
6200331,AdvanceProduct,Y,JewelLoan
2724169,AdvanceProduct,N,JewelLoan
5652952,DigitalOtherProduc,N,NetBanking
4330770,DepositProduct,Y,SB
4364974,AdvanceProduct,Y,JewelLoan
6205483,AdvanceProduct,Y,JewelLoan
5986002,DepositProduct,N,FixedDeposit
1522400,AlternateIncomePro,N,HealthInsurance
4990190,AdvanceProduct,N,OverDraftOLCC
5123300,AdvanceProduct,N,JewelLoan
1171213,DepositProduct,N,FixedDeposit
2624445,DigitalOtherProduct,Y,MobileBanking
913516,AlternateIncomeProduct,Y,LifeInsurance
4417484,AdvanceProduct,Y,JewelLoan
95085,AdvanceProduct,Y,SwayamGraha
892560,DepositProduct,Y,SB
4525899,RecommendedProduct,N,SB
5548028,AdvanceProduct,Y,TermLoan
3161820,DepositProduct,N,SB
5660015,RecommendedProduct,Y,LifeInsurance
2291870,PaymentProduct,Y,POS
4931493,AdvanceProduct,Y,JewelLoan
4489002,AdvanceProduct,Y,JewelLoan
1869089,RecommendedProduct,Y,FixedDeposit
3501259,RecommendedProduct,Y,BharatUPIQR
5700423,PaymentProduct,Y,BharatUPIQR
6222316,DepositProduct,Y,FixedDeposit
4157564,DepositProduct,Y,CA
3472790,AdvanceProduct,Y,JewelLoan
1136321,AdvanceProduct,Y,JewelLoan
1072139,DepositProduct,N,FixedDeposit
5458825,RecommendedProduct,N,HealthInsurance
787343,RecommendedProduct,Y,HealthInsurance
5852912,RecommendedProduct,Y,HealthInsurance
5534038,AlternateIncomePro,N,GeneralInsurance
2093314,RecommendedProduct,N,FixedDeposit
5434473,DigitalOtherProduct,Y,NetBanking
6325212,RecommendedProduct,Y,HealthInsurance
5566948,RecommendedProduct,N,LifeInsurance
2308092,DepositProduct,Y,CA
5316668,RecommendedProduct,Y,HealthInsurance
1125571,AlternateIncomePro,N,HealthInsurance
6198841,RecommendedProduct,N,LifeInsurance
122886,DepositProduct,N,FixedDeposit
2287636,DigitalOtherProduc,N,NetBanking
6012938,AlternateIncomeProduct,Y,HealthInsurance
4629895,RecommendedProduct,Y,SB
6036472,RecommendedProduct,Y,HealthInsurance
5999713,AdvanceProduct,Y,JewelLoan
3073018,AdvanceProduct,Y,OverDraftOLCC
4241133,RecommendedProduct,Y,LifeInsurance
2321763,DepositProduct,N,SB
4374631,RecommendedProduct,Y,HealthInsurance
6070429,undefined,Y,undefined
1443206,AlternateIncomePro,N,LifeInsurance
1224811,DepositProduct,Y,FixedDeposit
2036709,RecommendedProduct,Y,HealthInsurance
1783391,RecommendedProduct,Y,HealthInsurance
5498774,AdvanceProduct,Y,JewelLoan
4093494,AdvanceProduct,Y,TermLoan
3164077,AlternateIncomePro,Y,SGB
3190290,DigitalOtherProduct,Y,MobileBanking
5548083,AdvanceProduct,Y,OverDraftOLCC
5448485,RecommendedProduct,Y,HealthInsurance
5480550,AdvanceProduct,Y,JewelLoan
3881764,AdvanceProduct,Y,JewelLoan
4784412,DigitalOtherProduct,Y,NetBanking
4033490,AlternateIncomeProduct,Y,LifeInsurance
6201809,AdvanceProduct,Y,JewelLoan
293995,DepositProduct,Y,FixedDeposit
2517147,RecommendedProduct,N,HealthInsurance
2580820,AdvanceProduct,Y,JewelLoan
1277619,RecommendedProduct,Y,LifeInsurance
3743006,AlternateIncomePro,N,HealthInsurance
3665323,undefined,Y,undefined
4622617,AdvanceProduct,Y,OverDraftOLCC
296030,RecommendedProduct,Y,LifeInsurance
1282939,RecommendedProduct,Y,HealthInsurance
4457879,AdvanceProduct,Y,JewelLoan
2367383,DigitalOtherProduct,Y,DebitCard
3517381,AlternateIncomeProduct,Y,LifeInsurance
2981173,RecommendedProduct,Y,HealthInsurance
3586442,AdvanceProduct,Y,JewelLoan
4379619,DigitalOtherProduct,Y,MobileNoUpdated
6199131,AdvanceProduct,Y,JewelLoan
1618316,DepositProduct,Y,FixedDeposit
5269178,AdvanceProduct,Y,JewelLoan
5268295,DepositProduct,N,SB
1318160,DepositProduct,N,FixedDeposit
3434639,DepositProduct,Y,RecurringDeposit
85440,AlternateIncomePro,N,MutualFund
4751498,AdvanceProduct,Y,JewelLoan
3204745,AdvanceProduct,N,JewelLoan
2120629,AdvanceProduct,N,JewelLoan
3214370,AlternateIncomePro,N,LifeInsurance
6583646,AlternateIncomeProduct,Y,HealthInsurance
1752415,DepositProduct,Y,FixedDeposit
1066787,AlternateIncomeProduct,Y,SGB
5141863,RecommendedProduct,Y,LifeInsurance
5563781,DepositProduct,Y,FixedDeposit
6348639,AlternateIncomePro,N,LifeInsurance
1102799,AlternateIncomeProduct,Y,Locker
5028055,RecommendedProduct,Y,HealthInsurance
146975,RecommendedProduct,N,HealthInsurance
5113851,DepositProduct,Y,SB
5913951,AlternateIncomeProduct,Y,LifeInsurance
5702264,AdvanceProduct,Y,JewelLoan
5751883,AdvanceProduct,Y,JewelLoan
2328638,RecommendedProduct,N,Fastag
3462288,RecommendedProduct,Y,LifeInsurance
5065499,RecommendedProduct,Y,LifeInsurance
4092368,RecommendedProduct,Y,SB
384553,RecommendedProduct,Y,HealthInsurance
5532188,AdvanceProduct,Y,TermLoan
5572859,AlternateIncomeProduct,Y,SBICreditCard
1020842,DepositProduct,N,FixedDeposit
5110618,AlternateIncomePro,Y,LifeInsurance
3053718,DepositProduct,N,FixedDeposit
5870689,DepositProduct,Y,CA
4642783,AdvanceProduct,Y,JewelLoan
5722039,PaymentProduct,Y,BharatUPIQR
4708871,AlternateIncomePro,N,HealthInsurance
310700,DepositProduct,N,FixedDeposit
6122231,DepositProduct,Y,SB
5633464,AlternateIncomeProduct,Y,SGB
3781993,DepositProduct,Y,FixedDeposit
6342902,DepositProduct,Y,CA
6189717,AdvanceProduct,Y,JewelLoan
1600602,DepositProduct,Y,FixedDeposit
1111552,AlternateIncomePro,N,LifeInsurance
165359,RecommendedProduct,Y,GeneralInsurance
5889447,DigitalOtherProduct,Y,AadhaarUpdated
2048797,AdvanceProduct,Y,JewelLoan
1495834,AdvanceProduct,N,TermLoan
5782770,RecommendedProduct,Y,LifeInsurance
5609803,AdvanceProduct,Y,SwayamGraha
6219914,AlternateIncomeProduct,Y,SGB
4909843,DepositProduct,N,FixedDeposit
122282,RecommendedProduct,N,HealthInsurance
3663181,DepositProduct,Y,FixedDeposit
6124512,RecommendedProduct,Y,sbicreditcard
4616999,RecommendedProduct,Y,HealthInsurance
3001943,AlternateIncomeProduct,Y,HealthInsurance
6409380,AdvanceProduct,Y,JewelLoan
648929,RecommendedProduct,Y,SB
4500407,AdvanceProduct,N,JewelLoan
290671,AlternateIncomePro,Y,SGB
5956956,AlternateIncomePro,N,HealthInsurance
2192747,DepositProduct,N,FixedDeposit
5091008,AdvanceProduct,N,JewelLoan
5381227,DepositProduct,Y,FixedDeposit
3221626,DepositProduct,Y,FixedDeposit
5633451,AlternateIncomePro,N,LifeInsurance
6477249,AdvanceProduct,Y,JewelLoan
1161028,DepositProduct,N,FixedDeposit
3089470,AlternateIncomeProduct,Y,LifeInsurance
5713083,DepositProduct,N,SB
681466,RecommendedProduct,N,HealthInsurance
5822513,AdvanceProduct,Y,JewelLoan
3673777,AdvanceProduct,Y,TermLoan
2423480,AdvanceProduct,N,JewelLoan
1833074,AdvanceProduct,N,JewelLoan
5378338,DigitalOtherProduc,Y,MobileBanking
1296516,RecommendedProduct,N,HealthInsurance
606942,DepositProduct,Y,FixedDeposit
5643582,DepositProduct,Y,FixedDeposit
5821522,RecommendedProduct,Y,SB
6022321,AdvanceProduct,Y,JewelLoan
4134054,AdvanceProduct,N,JewelLoan
1580310,AdvanceProduct,Y,TermLoan
3399965,DepositProduct,Y,FixedDeposit
4860154,RecommendedProduct,Y,HealthInsurance
1543487,RecommendedProduct,Y,LifeInsurance
6291450,DepositProduct,Y,SB
320402,DepositProduct,Y,FixedDeposit
178749,DepositProduct,Y,FixedDeposit
742696,AdvanceProduct,Y,JewelLoan
1959731,DepositProduct,Y,SB
1700015,AdvanceProduct,Y,JewelLoan
3732323,RecommendedProduct,Y,LifeInsurance
313690,DepositProduct,N,SB
3694885,RecommendedProduct,Y,SB
5758133,AdvanceProduct,Y,JewelLoan
4480597,AlternateIncomeProduct,Y,SBICreditCard
2231252,DepositProduct,Y,FixedDeposit
5804101,DepositProduct,Y,CA
6402111,DepositProduct,Y,SB
1812048,RecommendedProduct,Y,HealthInsurance
4652638,AlternateIncomePro,N,SGB
713744,AdvanceProduct,Y,JewelLoan
5490202,DepositProduct,Y,SB
5426288,DepositProduct,Y,FixedDeposit
3908291,RecommendedProduct,Y,LifeInsurance
5447435,AdvanceProduct,Y,JewelLoan
460241,RecommendedProduct,Y,SB
2160155,AlternateIncomePro,N,LifeInsurance
1225219,AlternateIncomeProduct,Y,CreditCard
5050298,AlternateIncomeProduct,Y,HealthInsurance
2427904,DepositProduct,N,FixedDeposit
